Artists,Tracks,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments,Duration_ms,Stream
James Blunt,10,0.5673,0.6037999999999999,4.4,-8.020399999999999,0.03946,0.33659,0.001052721,0.10740000000000001,0.4782,104.09979999999999,146919621.4,856976.1,27678.0,240670.7,205969908.6
The Pussycat Dolls,10,0.7218,0.7358,6.5,-5.0424999999999995,0.08697,0.096595,2.5000000000000004e-07,0.20986000000000002,0.5229,124.0239,237532237.0,1084937.6,30451.3,222042.8,162474011.0
Gurlez Akhtar,10,0.756,0.7527,5.8,-5.4893,0.21256,0.13765,4.107e-05,0.15147,0.755,129.3056,71048030.7,594041.3,17566.5,207808.0,6965429.9
Calle 13,10,0.6352,0.7512,4.6,-6.8299,0.16853,0.35638,3.97e-07,0.33027,0.7162,120.71690000000001,152597721.7,821942.9,22229.8,255430.9,132557647.5
Ramin Djawadi,10,0.2343,0.29379,5.0,-17.112000000000002,0.04297999999999999,0.6544,0.79,0.12784,0.17146999999999996,111.73089999999999,10828664.4,102628.9,5369.7,248178.7,32956030.7
Lady A,9,0.5937777777777778,0.6880000000000001,3.7777777777777777,-5.071111111111112,0.035577777777777785,0.2807333333333333,2.8825555555555555e-05,0.17205555555555557,0.4,112.33066666666667,89579356.66666667,493477.44444444444,12534.888888888889,205226.0,100790292.22222222
Davido,10,0.7501,0.7308,5.7,-5.2293,0.09867000000000001,0.29857999999999996,0.04059884000000001,0.15150999999999998,0.6165,109.80109999999999,48286980.9,410130.9,16675.3,204468.9,25982537.5
Bullet For My Valentine,10,0.39049999999999996,0.9189999999999999,5.9,-3.8366000000000007,0.08587,0.007382049999999999,0.000871005,0.22233,0.36829999999999996,124.8106,39114639.0,264103.4,11020.2,248891.9,85260486.5
Juan Magán,10,0.726,0.8108000000000001,3.6,-4.3953,0.09445999999999999,0.09415699999999999,0.000140033,0.21530999999999997,0.7124999999999999,126.5136,246006786.4,725656.5,17746.2,210874.8,166714665.8
Keri Hilson,10,0.6502,0.7516999999999999,5.9,-5.0677,0.14973999999999998,0.160162,5.988e-05,0.13121000000000002,0.6527999999999999,131.1696,69044965.8,342883.7,16322.0,254480.1,54217867.5
J Alvarez,10,0.7523,0.7548999999999999,5.8,-5.6762999999999995,0.11757,0.19185,0.000297663,0.24549000000000004,0.7626,125.48830000000001,37188113.2,197341.5,7732.7,242242.5,51640023.9
Thomas Karallus,10,0.5832,0.6569,4.6,-10.640899999999998,0.66648,0.5884499999999999,1.32e-06,0.6034,0.5715,102.25500000000001,36079.2,330.7,17.7,165033.2,151041.4
Palak Muchhal,10,0.5490999999999999,0.5412000000000001,4.5,-7.154999999999999,0.03472,0.49429999999999996,4.5139999999999995e-06,0.24233,0.33309999999999995,123.2154,95694610.2,724636.8,13114.1,267341.7,33288906.3
M.I.A.,10,0.6579,0.8402000000000001,4.0,-4.298799999999999,0.1295,0.096197,0.003305966999999999,0.28690000000000004,0.5328999999999999,141.21130000000002,55261820.8,552044.8,31370.9,224123.4,119339865.3
Survivor,10,0.6521000000000001,0.5714,4.5,-10.6746,0.03294,0.4061,0.000164019,0.15541,0.48089999999999994,119.0868,101248226.5,584988.2,18410.3,235287.9,133026175.9
Ratatat,10,0.6694,0.6755,5.2,-6.0855,0.10816,0.13706000000000002,0.62342,0.22868,0.5888199999999999,116.2384,4284708.4,36187.7,1169.2,235443.3,19343231.8
Sara Bareilles,10,0.5519999999999999,0.4902000000000001,4.0,-7.9122,0.0403,0.439982,2.359e-05,0.12061000000000002,0.4604000000000001,124.24150000000002,39707267.9,280587.2,11670.8,240933.8,129617753.9
Fuego,9,0.7771111111111111,0.6353333333333333,4.444444444444445,-6.439,0.09562222222222222,0.19974444444444442,0.004524296666666667,0.10737777777777778,0.5083333333333333,123.45566666666666,13300691.666666666,125583.66666666667,4033.8888888888887,208604.55555555556,42178074.11111111
Bas,10,0.7216000000000001,0.6268999999999999,5.3,-6.545799999999998,0.20002999999999999,0.30099,2.18e-07,0.20119000000000004,0.40890000000000004,114.3462,14098563.0,185350.0,6495.3,203819.6,76121505.4
The Verve,10,0.368,0.7248,3.0,-7.43,0.03316000000000001,0.13438719999999998,0.106778221,0.20992000000000002,0.308,116.4879,105669967.5,514777.3,17777.6,305188.0,113365215.4
Mazzy Star,10,0.45389999999999997,0.26652,5.1,-14.458999999999998,0.031200000000000006,0.49024999999999996,0.22251590000000002,0.10369000000000002,0.21129999999999996,133.2354,7475867.3,77025.1,3669.2,268170.6,47585928.6
Cascada,10,0.5802000000000002,0.8244,4.1,-5.0677,0.07755,0.1048934,0.004648866,0.28400000000000003,0.49949999999999994,144.5627,31994257.6,204867.8,7792.1,196193.2,20747671.1
Lloyd,10,0.627,0.6706000000000001,5.1,-6.0444,0.15917,0.13061,5.48e-07,0.13751,0.525,119.85239999999999,35077726.3,271986.3,8648.5,234090.9,54353526.7
Lecrae,10,0.7197000000000001,0.6553000000000001,3.3,-7.463500000000001,0.20940000000000003,0.12398399999999998,0.00010772900000000001,0.18001,0.3546,145.4366,12299460.4,161452.2,4863.9,180812.6,24489795.5
Steve Miller Band,10,0.595,0.5953999999999999,6.4,-12.2048,0.07232999999999999,0.21741900000000003,0.00271415,0.2672,0.8256,122.1029,4250175.5,52538.9,1203.0,230951.7,105685785.6
SDP,10,0.7189000000000001,0.7303,7.8,-4.8285,0.10627,0.26388,0.0,0.16015,0.7356,108.9632,25751755.9,129665.3,4582.3,225169.4,36882684.7
Alex Zurdo,10,0.7416,0.7466999999999999,5.4,-5.074,0.12134,0.26107,6.201e-06,0.10843,0.5455,109.42360000000001,48128296.9,302478.9,10977.8,257861.4,13096639.9
Marcela Gandara,10,0.5799,0.48130000000000006,3.7,-7.091200000000001,0.028610000000000003,0.42090000000000005,2.15e-06,0.24439000000000002,0.21128999999999998,127.83560000000003,154037363.9,501553.8,19641.0,254816.1,36130093.9
Natasha Bedingfield,10,0.5339,0.5974000000000002,4.5,-5.6497,0.04803999999999999,0.18732,0.000625,0.16625,0.4706,112.4974,27205479.8,188723.3,7473.6,200003.9,94199433.6
Emis Killa,10,0.6607,0.7482,4.7,-5.6056,0.15119,0.17781,8.21e-05,0.15997,0.5197999999999999,110.4586,18085473.6,145949.2,5250.8,201445.1,30276977.7
Starship,10,0.6102,0.79,6.2,-6.4631,0.04054,0.131229,1.6356e-05,0.14993,0.5608000000000001,117.7414,70060514.5,345208.0,14281.3,286763.4,87997875.2
Estelle,10,0.6287,0.6609999999999998,6.1,-6.5284,0.15248,0.118384,0.00478706,0.22559000000000004,0.4911,108.6395,23453129.8,235306.1,10665.6,233756.5,62916457.5
D.O.E.,10,0.6689,0.6264000000000001,6.8,-7.8725000000000005,0.29033000000000003,0.31840999999999997,0.00796911,0.18279,0.5206999999999999,112.22160000000001,88482096.3,480758.6,13164.5,208114.1,0.0
Espinoza Paz,10,0.6736,0.4664,5.8,-6.5150999999999994,0.05091,0.5072,5.6726999999999994e-05,0.25384,0.5972999999999999,125.1126,57048424.9,229429.0,3893.7,216080.9,33957177.5
Capo,10,0.7063,0.6479,6.0,-7.6395,0.09535,0.29303,0.002789629,0.10476,0.36207,110.2989,27665562.9,157469.3,3846.2,200109.5,39839332.3
Reyli Barba,10,0.6868000000000001,0.5609,4.3,-7.660299999999999,0.05292000000000001,0.32303000000000004,2.169e-06,0.12344,0.5123,116.50630000000001,13446252.9,60464.7,1722.5,227562.8,56737609.3
Arctic Monkeys,10,0.5477000000000001,0.6616,4.8,-6.6789000000000005,0.05700000000000001,0.080691,0.002526606,0.17257,0.5730000000000001,117.1128,229962278.9,1473716.0,26939.4,210636.3,728438612.2
Rihanna,10,0.6398999999999999,0.6096999999999999,6.2,-5.9273,0.08226,0.2404095,0.01213083,0.09211,0.42889999999999995,134.54860000000002,806702671.0,3627579.0,127403.6,231573.4,857266695.8
Arcángel,10,0.7895000000000001,0.624,6.1,-7.397200000000001,0.23434,0.351558,0.06704909,0.27194,0.5486000000000001,123.91369999999999,392949868.8,1788100.0,47768.9,243204.8,168267061.0
De La Ghetto,10,0.7943,0.7303,6.2,-4.8739,0.10622000000000001,0.14109,0.0015967149999999999,0.17293,0.5321,110.2396,219250863.7,1279444.1,37718.8,246794.0,172241945.5
Jul,10,0.7972,0.756,6.9,-5.369400000000001,0.15721000000000002,0.302253,0.001732314,0.10752999999999999,0.6988000000000001,128.1364,60438573.5,360821.4,14634.3,206474.5,44085368.5
Macklemore,10,0.7174000000000001,0.7125,4.1,-5.853,0.09968,0.14314,6.401e-06,0.17263,0.585,120.04769999999999,397822164.0,2621120.8,96063.9,229502.0,594994583.4
Panic! At The Disco,10,0.5429999999999999,0.8309000000000001,4.9,-4.2976,0.06876,0.035765200000000004,0.0,0.16199,0.55204,130.3843,236061323.2,2364885.3,135271.1,192950.3,496611914.9
Paramore,10,0.5638,0.7525,5.9,-5.8066,0.053369999999999994,0.1308266,0.004430023,0.08872,0.5596,134.6197,146613835.9,1069883.1,47126.1,207069.8,246374373.3
Ne-Yo,10,0.6860999999999999,0.6646,3.7,-5.9232,0.0802,0.265607,0.00078666,0.27835,0.6293,124.1614,201051073.5,995145.0,26779.8,234428.6,357539043.4
Gesaffelstein,10,0.6178,0.6642,6.2,-8.2773,0.07375999999999999,0.13249565000000002,0.41246099999999997,0.18279,0.1712,116.01899999999998,38229047.7,366481.2,2773.9,221822.1,139268111.0
Atif Aslam,10,0.6174999999999999,0.6186,6.5,-6.7196,0.03744000000000001,0.5433999999999999,0.000139467,0.1344,0.6051,114.75219999999999,266669485.2,1605414.6,49870.3,282613.7,63246057.3
Steve Aoki,10,0.635,0.8092,6.3,-4.5946,0.10751999999999999,0.0664621,0.001232194,0.18774999999999997,0.6158999999999999,123.39090000000002,154011457.5,2384138.9,325680.4,214391.2,173205565.8
Jason Aldean,10,0.5394,0.7329000000000001,3.4,-5.0917,0.048279999999999997,0.29067000000000004,3.938e-06,0.20849,0.5327999999999999,151.6982,65013077.2,316950.9,7856.4,213060.4,150553548.3
Adam Levine,10,0.6449,0.6737,5.9,-5.08,0.04062,0.148376,0.0,0.1555,0.48640000000000005,107.56400000000001,21003340.1,148023.5,3641.6,193084.3,65563540.1
1nonly,10,0.7737999999999999,0.7292000000000001,5.2,-7.5266,0.21594000000000002,0.20266,0.000549855,0.27208,0.6259,119.40129999999999,8792951.4,165309.3,3075.3,147593.0,63889185.2
Marracash,10,0.7130000000000001,0.6809000000000001,5.5,-6.7107,0.13957999999999998,0.22162,7.209199999999999e-05,0.17529,0.31494999999999995,103.56289999999998,17193430.7,109178.7,2944.7,210362.9,40441950.1
Dread Mar I,10,0.7082999999999999,0.5569,5.7,-6.8128,0.12542,0.14423,0.000217434,0.22039999999999998,0.7163,133.705,252573893.2,995566.7,20435.7,244311.7,90845781.1
RADWIMPS,10,0.4427,0.5880000000000001,6.6,-5.964700000000001,0.08869,0.4082152,0.0008588499999999999,0.19168,0.4003,124.96760000000002,48184726.6,307745.1,13930.2,312453.4,46778724.0
Cosculluela,10,0.6836,0.6484000000000001,5.6,-5.9031,0.2385,0.22410000000000002,5.529100000000001e-05,0.17821000000000004,0.5992000000000001,154.54469999999998,210110471.6,1093170.0,14256.8,256811.0,134659189.1
Zac Brown Band,10,0.639,0.6302,4.1,-5.794499999999999,0.03155,0.34084,3.5243e-05,0.11154,0.5716,124.0481,39324903.8,158836.8,4136.0,216563.3,188162409.9
Thiaguinho,10,0.5643,0.7142999999999999,6.3,-7.487299999999999,0.09319000000000002,0.5116999999999999,1.5e-07,0.5786100000000001,0.7129000000000001,125.761,48603302.9,259019.6,2889.4,234014.3,39236853.8
Volbeat,10,0.39959999999999996,0.9041,3.5,-4.785900000000001,0.0686,0.000219908,0.024856166000000002,0.21986,0.4638,122.41570000000002,19825834.2,80850.1,2690.3,246476.6,111136691.3
Camila,10,0.43010000000000004,0.5519999999999999,4.8,-6.893600000000001,0.05799,0.21423999999999999,0.0,0.11909,0.36629999999999996,149.02579999999998,188524662.3,603807.4,14073.9,234804.3,118215394.4
Gente De Zona,10,0.7260000000000001,0.8779999999999999,6.6,-4.8088,0.0839,0.12046000000000001,0.000671324,0.22884,0.7067,102.60499999999999,264177117.8,836883.9,24468.5,202406.2,130042798.9
A Day To Remember,10,0.4492,0.9060000000000002,5.5,-4.6395,0.09197000000000001,0.011810049999999999,3.843e-06,0.2835200000000001,0.5091,146.4854,25088193.7,172574.4,7363.6,212056.2,102419062.0
Wale,10,0.6085,0.6866999999999999,6.1,-6.3125,0.25032,0.30686,1.982e-06,0.21356000000000003,0.4525,118.3546,59648534.1,546503.0,20605.5,222558.0,96780638.5
Gym Class Heroes,10,0.6841999999999999,0.7864,6.5,-5.161199999999999,0.09103,0.07232,7.01e-06,0.24231000000000003,0.6841000000000002,111.5096,103676789.2,952795.2,33110.7,209580.9,161435974.5
Foreigner,10,0.5275000000000001,0.6281000000000001,6.3,-7.409000000000001,0.03895,0.20769,0.000744665,0.10938,0.5349,142.9033,53024758.6,353253.3,8360.1,257370.5,134009468.9
Fonseca,10,0.6275000000000001,0.7691,6.7,-5.711399999999999,0.09574000000000002,0.29259,7.925e-06,0.11085999999999999,0.6495000000000001,107.03690000000002,70403186.5,258409.1,5704.7,219189.5,61081309.6
Caralisa Monteiro,10,0.7109,0.7333000000000001,6.7,-6.1633000000000004,0.05375,0.20219,0.048976644,0.15797999999999998,0.5797000000000001,106.9299,114051023.9,811122.0,33337.3,260069.0,17935830.9
deadmau5,10,0.6411,0.7757,7.4,-6.8447000000000005,0.05818000000000001,0.05283993,0.19286989999999998,0.24989999999999996,0.19283,134.00390000000002,9262371.8,82321.9,5611.9,262545.8,17109338.8
Lorenzo,10,0.7978,0.7226000000000001,4.8,-6.6465000000000005,0.22160000000000002,0.37184,2.631e-06,0.15454,0.7030000000000001,126.08490000000002,1053073.2,17553.0,323.3,158544.0,10530793.6
The Ronettes,10,0.4462,0.7169000000000001,4.5,-8.3375,0.0417,0.38060000000000005,0.010782024999999999,0.21803999999999996,0.5971,128.4733,2096856.8,12720.6,505.0,165925.5,81185732.8
The Kooks,10,0.5982000000000001,0.7828999999999999,4.3,-5.7279,0.05331,0.1422346,6.2542e-05,0.14613,0.7358,123.98599999999999,28243649.7,161907.9,2731.3,183537.8,142238961.4
Cem Adrian,10,0.5031000000000001,0.4868,4.6,-8.883799999999999,0.06119,0.48139000000000004,0.00059689,0.15695,0.28189999999999993,112.33840000000001,26901144.3,219505.3,1596.0,234052.4,26092850.9
Teufelskicker,10,0.5976999999999999,0.7709,5.6,-7.1883,0.7611999999999999,0.46799999999999997,0.0,0.4431,0.6516,103.86529999999998,3802.8,22.2,0.0,182934.7,111546.9
Lindsey Stirling,10,0.472,0.7242999999999999,4.5,-5.6326,0.05486,0.0901249,0.0366438,0.15649,0.33732999999999996,136.089,113894894.8,1465587.5,49022.4,214648.1,36974111.9
Westside Gunn,10,0.4937,0.7207000000000001,6.0,-5.9108,0.22139000000000003,0.3342075,0.000985514,0.23754999999999998,0.5632999999999999,115.49209999999998,322561.3,9607.1,520.9,164086.7,9554556.9
Kollegah,10,0.6186999999999999,0.7050000000000001,6.0,-6.6206000000000005,0.2747,0.17500000000000002,0.00022703699999999997,0.21099,0.46530000000000005,111.14320000000001,11481941.1,146113.8,9523.1,184548.1,21519370.7
Shweta Mohan,10,0.5815,0.49319999999999997,5.4,-8.337599999999998,0.042210000000000004,0.48939999999999995,0.000382262,0.28304,0.47779999999999995,118.33559999999997,19249502.9,167364.7,3597.6,256916.2,13542827.4
Janelle Monáe,10,0.7133,0.5476,5.7,-7.556099999999999,0.10533,0.09214,0.0010131900000000002,0.20194,0.42110000000000003,120.67530000000002,25379344.7,264879.4,10983.5,241089.3,44977496.5
Klaas,10,0.5999000000000001,0.8666,4.8,-5.444000000000001,0.06999000000000001,0.0104903,0.0476908,0.28423000000000004,0.3477,128.7101,3219378.4,29562.2,728.8,155939.6,39064236.7
Yelawolf,10,0.7725,0.6864,4.7,-6.4239999999999995,0.09623000000000001,0.19399000000000002,0.00048468599999999996,0.13595000000000002,0.27602000000000004,122.4099,69113724.0,416038.8,14000.8,257296.1,52434524.5
Far East Movement,10,0.6799999999999999,0.7911,6.1,-6.435499999999999,0.13377,0.0484996,0.002292817,0.23336,0.6083000000000001,124.97440000000002,64449857.8,473656.5,25686.2,218422.0,101044284.0
Mc Lipi,10,0.7594000000000001,0.6231,6.0,-4.496,0.25134,0.23096,2.87e-07,0.10202,0.5942000000000001,117.9336,47447609.8,548076.9,8058.7,283328.9,23893577.0
Bootie Brown,1,0.695,0.923,1.0,-3.93,0.0522,0.0425,0.0469,0.116,0.551,108.014,8435336.0,282150.0,7399.0,215150.0,0.0
Luvli,10,0.5673999999999999,0.6319,6.8,-6.7341999999999995,0.13964,0.29677999999999993,0.0032199999999999998,0.18938000000000002,0.5241,118.14860000000002,53648611.1,1493680.4,44954.3,236176.2,0.0
Brandi Carlile,10,0.5276000000000001,0.4976,6.2,-7.5968,0.03936,0.43255,4.2498e-05,0.12292,0.3728,111.27589999999998,7114015.6,61173.6,2015.9,231281.7,37416737.1
Vierra,10,0.4955,0.5608,4.2,-7.4559,0.030080000000000003,0.54686,0.0018005500000000002,0.16735000000000003,0.45109999999999995,130.04030000000003,16116485.6,79334.2,6799.8,216049.8,22128494.8
Ed Sheeran,10,0.7136,0.6089,4.7,-5.5264,0.057440000000000005,0.3083,6.489e-05,0.17281,0.566,105.69299999999998,1546020776.9,8354331.9,252082.2,225800.2,1439488155.7
Miley Cyrus,10,0.6483,0.6584,4.3,-5.303699999999999,0.04392,0.084972,0.00019179100000000002,0.16177999999999998,0.4324,112.04939999999999,440019635.5,3302379.4,298345.9,205457.9,590280770.5
Wiz Khalifa,10,0.6561999999999999,0.7061999999999999,6.2,-5.6773,0.1427,0.16549,1.0300000000000001e-07,0.20692,0.5556000000000001,141.66299999999998,847770234.9,5944813.7,272077.2,223419.0,565336560.8
Calvin Harris,10,0.7252000000000001,0.8579000000000001,5.8,-3.601,0.05221,0.0864472,0.01469733,0.20567000000000002,0.6319000000000001,121.77839999999999,975847613.9,4448405.0,119796.4,219326.5,954854185.1
Taylor Swift,10,0.6407999999999999,0.5052,5.3,-9.0068,0.06183000000000001,0.34507999999999994,0.000206054,0.13034,0.36465999999999993,115.8345,362058712.7,2574099.0,104433.3,215147.3,445712234.5
Future,10,0.7315,0.5882,4.6,-5.922200000000001,0.22598999999999997,0.0839049,0.052586056000000006,0.14655,0.34494,118.0658,85752283.2,922823.1,30638.0,185420.1,297718302.5
Anirudh Ravichander,10,0.6763999999999999,0.7339999999999999,6.3,-6.2253,0.12678,0.31913800000000003,0.0015871090000000002,0.19293,0.6443,136.85240000000002,79663249.0,799144.6,22918.0,221875.7,46909213.8
Banda MS de Sergio Lizárraga,10,0.7095,0.48040000000000005,6.2,-6.2547999999999995,0.039999999999999994,0.4069,6.027e-06,0.15621000000000002,0.784,120.82849999999999,106600328.0,356589.4,7884.5,188877.5,161690157.5
The Smiths,10,0.5042,0.7074,4.6,-6.9432,0.03495,0.07917640000000001,0.0566888,0.19165000000000001,0.6769000000000001,121.9272,20988744.1,179995.9,4547.2,223532.1,166238399.9
French Montana,10,0.6912999999999999,0.7361000000000001,5.8,-4.6607,0.17291,0.12652000000000002,0.001011653,0.29761000000000004,0.5838000000000001,145.9118,256151852.6,1642395.7,36588.5,201593.1,348534858.1
Tainy,10,0.7107000000000001,0.7137,5.7,-4.9978,0.13245,0.183098,0.001026734,0.18213,0.42679999999999996,136.8182,283743624.9,1820783.7,51162.6,216983.3,425909923.1
Neha Kakkar,10,0.6717,0.7418000000000001,6.8,-5.2543,0.09072,0.29684,6.336699999999999e-05,0.13302,0.6201000000000001,107.5592,410966837.8,2456189.0,115187.6,196906.1,73489296.4
Beach House,10,0.4662,0.6317,3.1,-8.770100000000001,0.029679999999999995,0.3833000000000001,0.4941331,0.15239,0.3351,125.20729999999999,10999127.2,179839.0,7834.7,275013.3,107224447.7
Jonas Brothers,10,0.6993,0.6952,3.7,-5.483600000000001,0.06678,0.107222,7.370000000000001e-07,0.16278,0.6285999999999999,114.3089,76400268.4,1113875.7,31384.7,184541.4,322798259.9
Luke Bryan,10,0.5838999999999999,0.8431000000000001,6.0,-3.8868,0.04567999999999999,0.10019,2.2070000000000002e-06,0.16011999999999998,0.5823,124.39550000000001,109520680.1,392868.5,12287.4,216108.3,194638148.2
Amitabh Bhattacharya,10,0.4955,0.5722,3.2,-7.8986,0.04318000000000001,0.53563,0.005412481,0.19080999999999998,0.38480000000000003,119.7393,68708798.8,842365.6,29717.2,249919.6,48974810.7
Cage The Elephant,10,0.576,0.7314999999999999,2.9,-4.1915,0.03962,0.08815600000000001,0.006992053999999999,0.13972,0.5496,122.12779999999998,24306456.5,269981.5,6690.9,217554.5,138618035.0
Jesse & Joy,10,0.4907,0.6252000000000001,5.5,-5.2331,0.04371,0.26722999999999997,2.847e-06,0.19549999999999998,0.32530000000000003,130.8505,0.0,0.0,0.0,232785.5,194348341.3
Canserbero,10,0.6342,0.7382000000000001,5.3,-6.1257,0.2603,0.44482299999999997,0.06930103099999999,0.30826000000000003,0.48495,100.0288,114668174.5,787040.7,24238.4,282407.2,90214064.5
Cuco,10,0.5877999999999999,0.6679999999999999,5.3,-7.318900000000001,0.05739,0.34889000000000003,0.18260983299999997,0.15583000000000002,0.5408,120.18799999999999,25776013.9,284664.0,5832.6,245142.7,100001192.5
Passenger,10,0.5921,0.39128999999999997,5.0,-10.3675,0.03771,0.53171,0.0011682290000000002,0.12326000000000001,0.41579999999999995,102.7772,681266979.6,3141609.4,92054.7,218144.7,222533286.9
Orelsan,10,0.7037,0.5841,6.3,-8.6325,0.24584,0.31194,5.12e-05,0.23373,0.5155,115.3971,23000082.9,257651.2,9259.2,239772.8,46114921.5
Jon Z,10,0.8419000000000001,0.6846,6.4,-5.911999999999999,0.1985,0.25567000000000006,0.000185,0.17099999999999999,0.4225,121.29069999999999,147776878.9,1102632.4,20407.8,263703.3,61021430.4
Eric Church,10,0.6355999999999999,0.646,2.8,-7.892499999999998,0.041940000000000005,0.165745,0.021216886999999997,0.20848,0.6609,111.7077,34476822.2,121280.7,3165.0,200606.9,134965156.6
Jay Rock,10,0.7425,0.6855,6.6,-5.3756,0.23661,0.1238513,0.000625182,0.18331,0.4593,126.8808,32809126.0,391742.5,13795.9,223660.1,110332987.3
All Time Low,10,0.44329999999999997,0.8224,3.6,-3.8330999999999995,0.06675,0.0275532,1.664e-05,0.20377,0.5952999999999999,159.0712,21449033.3,188684.0,9723.6,198338.6,103144861.5
Mithoon,10,0.51,0.4952000000000001,6.3,-8.402800000000001,0.03569,0.6700999999999999,0.00014857200000000003,0.11581000000000001,0.3222,115.81410000000001,156319152.8,1278271.3,32808.8,306257.2,51769171.4
Taio Cruz,10,0.6152000000000001,0.8304,6.1,-4.332600000000001,0.07470999999999998,0.033973500000000004,7.05e-06,0.17007,0.54,127.0223,71076994.9,317349.8,15002.7,207746.6,172407586.6
Cali Y El Dandee,10,0.6306,0.7555000000000001,7.7,-4.2787,0.11922000000000002,0.0854,4.629000000000001e-06,0.11582999999999999,0.5883999999999999,154.5721,285403442.8,1217932.6,40168.5,206041.6,129854979.4
La Maquinaria Norteña,10,0.6900999999999999,0.8074,6.5,-3.9948,0.055720000000000006,0.3546,0.00045918600000000005,0.15950999999999999,0.7767999999999999,120.87629999999999,15459958.8,68172.6,700.7,200596.7,18699040.1
Coez,10,0.6738,0.5680000000000001,6.0,-6.639000000000001,0.10329999999999999,0.33348,1.6618000000000003e-05,0.18262,0.45549999999999996,117.7596,32397208.5,140029.2,2364.6,193016.2,48678596.0
Lily Allen,10,0.6211,0.6338,6.3,-7.611699999999999,0.03898,0.34011500000000006,0.010519195,0.24186000000000002,0.6052,112.81969999999998,49105943.2,413032.9,16053.0,204845.2,124797049.5
Freddie Gibbs,10,0.6343,0.6218000000000001,4.8,-8.1466,0.2069,0.41957000000000005,1.4749999999999999e-06,0.21672000000000002,0.5871000000000001,91.4508,3643599.8,62618.6,2684.1,188557.5,26580067.7
Leona Lewis,10,0.48040000000000005,0.5879000000000001,7.8,-6.3527000000000005,0.03458000000000001,0.36783,6.319e-06,0.18438000000000002,0.38693000000000005,125.48180000000002,122471325.1,544010.2,13370.6,237247.9,155021249.1
El Komander,10,0.7085999999999999,0.6498,7.8,-5.8558,0.08499,0.3289,0.000758139,0.13323999999999997,0.8513,123.0634,44381918.6,178369.9,3996.8,180464.4,56149201.8
Prashant Katheriya,10,0.4931,0.33049999999999996,7.3,-8.059999999999999,0.0334,0.8794000000000001,0.00246363,0.19024000000000002,0.5278,117.78380000000001,157422.8,3363.8,50.9,98277.4,6163160.7
Paolo Nutini,10,0.6587999999999999,0.6255999999999999,6.5,-7.437,0.050429999999999996,0.28806200000000004,0.00015287999999999999,0.16188,0.5564999999999999,117.00070000000001,16964057.8,84248.9,2775.6,246574.3,75745992.2
W&W,10,0.4652,0.9222000000000001,3.6,-3.4841,0.09919999999999998,0.0341818,0.13742034700000003,0.28314000000000006,0.3034,132.6772,0.0,0.0,0.0,173231.7,20096201.5
Chris Young,10,0.5656,0.7844,6.3,-4.2138,0.03493,0.16529370000000002,1.435e-06,0.17682,0.5126,110.29400000000001,35456676.6,172955.9,4310.1,192618.6,91309874.6
Código FN,10,0.7658,0.7442,6.5,-6.3175,0.08913000000000001,0.2947,1.1075e-05,0.1587,0.8316000000000001,105.05350000000001,9377045.2,67265.0,991.5,187306.3,28146053.1
Neeraj Shridhar,10,0.7874999999999999,0.8481,2.9,-5.5421000000000005,0.05536,0.184185,0.006435728999999999,0.19041000000000002,0.8004000000000001,114.19080000000001,115335723.2,823713.1,23714.5,268072.8,27583293.8
Peter Fox,10,0.8144,0.7238999999999999,5.8,-5.971300000000001,0.17950000000000002,0.24897,9.659999999999999e-06,0.35395000000000004,0.582,131.4835,13323575.2,74005.1,3079.6,226354.0,40331112.2
India Martinez,10,0.635,0.6299,5.8,-5.7934,0.10173999999999998,0.35163,0.0,0.14753,0.5001,122.59639999999999,18670680.1,143505.0,4703.3,222569.1,39526981.9
Nipsey Hussle,10,0.6323999999999999,0.7363,5.1,-5.3988,0.27259,0.08810900000000002,4.15e-05,0.31386,0.33784000000000003,101.4743,64625568.5,460688.5,17440.1,245585.0,82405249.7
MIKA,10,0.7225,0.7146,5.5,-5.7574,0.058640000000000005,0.13052999999999998,0.0033729500000000004,0.15594999999999998,0.6683999999999999,115.0773,67794762.5,526810.6,25460.1,220669.7,90621939.8
The Temper Trap,10,0.5386,0.698,7.2,-5.8467,0.04911,0.19568263000000002,0.15474269999999996,0.12691999999999998,0.39577,127.54779999999998,10984348.9,80038.7,2998.0,233731.1,72071411.7
Maneva,10,0.7489000000000001,0.441,4.5,-9.874600000000001,0.11374999999999999,0.6239,0.00502121,0.24380000000000002,0.6448,125.6788,31694491.0,203222.6,3046.1,206537.8,38836601.8
Helene Fischer,10,0.6909,0.7274,3.8,-5.4018,0.059629999999999996,0.29638000000000003,5.624000000000001e-06,0.1365,0.5726,122.92929999999998,21527068.9,75681.4,3520.4,206127.8,42269502.9
DJ Drama,10,0.5897,0.6951999999999999,3.9,-5.6559,0.24214000000000002,0.07634080000000001,4.16e-07,0.33163000000000004,0.36199,118.93209999999999,8691456.9,77890.6,1941.1,173387.3,22301436.1
Angus & Julia Stone,10,0.6875,0.38499999999999995,5.6,-13.3917,0.04508,0.6885999999999999,0.18896600000000002,0.16746000000000003,0.37401999999999996,112.4973,0.0,0.0,0.0,248102.9,102014240.6
